ID,SPB74 log 2,virido log2,J1074 log2,AA4 log2
815,-0.798927843,-0.491146641,-0.464515532,0.800026823
816,null,null,null,null
817,-0.861046292,-0.496707158,-0.026274148,0.889850089
818,null,null,null,null
819,null,null,null,null
820,0.831142139,0.939572709,0.611825899,0.749065499
821,null,null,null,null
822,null,null,null,null
823,null,null,null,null
824,null,null,null,null
825,null,null,null,null
826,-0.896092188,-0.662023712,-0.563726585,-1.306009935
827,-1.261920223,-0.683894755,-1.184914763,-0.562525329
828,null,null,null,null
829,null,null,null,null
830,null,null,null,null
831,0.450987738,-0.846501089,-0.922699207,-0.024431963
832,0.693710875,-0.68623892,-0.717116563,-0.495969076
833,1.142153983,0.247084586,0.136256774,0.359044022
834,0.78930048,0.668597973,1.709518087,0.864678634
835,null,null,null,null
836,0.273523754,-1.47966813,-0.807687847,-0.262888891
837,-1.305125774,0.451423698,1.055191583,1.685889282
838,0.026538043,-0.140152054,-0.10090571,-0.254214511
839,null,null,null,null
840,null,null,null,null
841,null,null,null,null
842,null,null,null,null
843,0.460224179,0.842467368,0.966540334,1.144940927
844,null,null,null,null
845,-1.156582248,-0.04822516,1.05869653,0.571125474
846,-0.531294569,-0.577225294,-0.700624604,-0.294630896
847,null,null,null,null
848,null,null,null,null
849,-0.305125774,-1.977640375,-1.984222766,-0.497340856
850,-0.552192415,-0.180908269,0.040043519,-0.732411084
851,null,null,null,null
852,null,null,null,null
853,1.555137301,0.613449275,1.343870493,1.130042842
854,2.094935579,1.876824481,2.513342665,1.554322594
855,null,null,null,null
856,0.719853449,0.315285654,0.551092362,-3.280639769
857,null,null,null,null
858,1.06238561,0.777531517,1.294576023,0.069785171
859,0.542335309,1.129721664,1.840388464,1.306859241
860,null,null,null,null
861,-0.533655857,1.055747036,2.097270683,1.646098201
862,-0.76606143,0.351038845,1.198330143,1.364416767
863,-0.202346502,0.483222404,1.211660468,1.374252517
864,null,null,null,null
865,-0.163461375,0.060041264,0.382737504,0.923038472
866,null,null,null,null
867,0.732260488,2.601095972,2.845498097,1.360916427
868,null,null,null,null
869,null,null,null,null
870,null,null,null,null
871,null,null,null,null
872,-0.154633811,0.32166908,0.429726505,-0.081239095
873,-1.101990336,-0.330168352,0.787365131,0.625573258
874,-0.285043358,-0.263387353,-0.478411168,-0.059170403
875,null,null,null,null
876,0.830806248,3.164517992,2.762972737,1.040610758
877,null,null,null,null
878,null,null,null,null
879,null,null,null,null
880,-2.40960623,-0.943024748,-0.465488299,-1.074345282
881,-0.190169455,-0.045833102,0.58186883,-0.352920003
882,3.686480906,6.456607343,5.682923912,4.210535759
883,null,null,null,null
884,null,null,null,null
885,null,null,null,null
886,null,null,null,null
887,null,null,null,null
888,1.766832579,2.056899237,1.224337363,0.59936163
889,null,null,null,null
890,null,null,null,null
891,null,null,null,null
892,-1.363899377,0.179237539,0.703759409,-0.679039371
893,-1.267366186,1.053437549,0.904419032,-0.257777169
894,-0.547705376,1.325463682,1.341657923,-1.07486646
895,null,null,null,null
896,null,null,null,null
897,0.138940158,-1.477356645,-0.419804706,-1.85684859
898,null,null,null,null
899,null,null,null,null
900,null,null,null,null
901,0.948385457,0.626166096,0.970530894,0.699090026
902,1.851412275,0.79803264,0.807164915,0.875698109
903,-1.037778542,1.621348699,0.762972737,-0.959389242
904,-2.305125774,0.669831648,-0.37781449,0.964615252
905,-1.877966322,0.028648628,0.269292317,-0.619970861
906,0.278416494,0.026593277,0.311185907,-0.526617542
907,null,null,null,null
908,-0.409076015,-0.774609438,-0.352752736,-0.733066368
909,2.422799103,2.222968094,2.212820828,1.610072398
910,0.022423918,0.10571103,-0.353977435,0.03108676
911,-0.52351936,-0.292961707,-0.632693309,-0.177630077
912,-0.136207815,-0.233730506,-0.735826738,-0.346895922
913,-0.666651425,0.028745568,-0.144810345,-0.123577343
914,null,null,null,null
915,1.701917687,2.762536632,2.992603134,1.635121737
916,0.468239588,-0.229006602,-0.08609309,-0.572745324
917,null,null,null,null
918,null,null,null,null
919,1.961192777,1.002688627,2.045926803,1.233001608
920,null,null,null,null
921,1.818102696,0.886299484,1.461591212,1.17198967
922,null,null,null,null
923,null,null,null,null
924,null,null,null,null
925,null,null,null,null
926,0.541790909,1.402962379,1.327245892,1.006669084
927,null,null,null,null
928,0.252861321,-0.548209128,-0.577363717,-0.621691144
929,0.073666689,-0.141108687,-0.212568006,-0.210244879
930,null,null,null,null
931,null,null,null,null
932,0.681421375,1.412287342,3.692992289,0.963321484
933,null,null,null,null
934,-0.776212758,2.916335864,3.979004359,1.651071776
935,-0.667303172,0.056229946,0.737300018,-0.411367372
936,null,null,null,null
937,-0.295903814,-0.1101287,0.43580191,-0.356076626
938,null,null,null,null
939,null,null,null,null
940,null,null,null,null
941,null,null,null,null
942,null,null,null,null
943,-0.344756386,0.222398977,0.611504966,-0.083544307
944,0.450826414,1.982348968,2.584234314,1.230201863
945,null,null,null,null
946,null,null,null,null
947,-1.764017484,0.215037217,0.080123343,-0.39041943
948,null,null,null,null
949,null,null,null,null
950,null,null,null,null
951,null,null,null,null
952,null,null,null,null
953,null,null,null,null
954,null,null,null,null
955,2.938427937,4.550415328,4.268694182,2.27937695
956,6.959962854,6.566927114,7.206602566,4.500042376
957,null,null,null,null
958,1.120879595,0.673236227,0.782114841,1.069947384
959,0.101518405,-0.122291831,0.068299046,0.665911941
960,null,null,null,null
961,null,null,null,null
962,null,null,null,null
963,0.200521796,0.036969892,0.037959357,0.213025473
964,1.539988736,1.177204924,0.920936016,0.040610758
965,-0.073200401,0.425736686,-0.132947724,0.169364554
966,null,null,null,null
967,null,null,null,null
968,0.082329311,-0.160813485,0.15892926,1.319822315
969,null,null,null,null
970,null,null,null,null
971,null,null,null,null
972,null,null,null,null
973,1.00532634,0.991044149,0.658507988,1.941139517
974,1.22845121,3.372121759,2.646375901,1.678963161
975,null,null,null,null
976,0.172389655,-0.198649059,-0.677038005,0.382774714
977,-1.124068954,-0.368888593,-0.514389442,0.118254853
978,null,null,null,null
979,-0.720163273,-0.057081816,-2.037790035,-0.69981671
980,-0.224445518,0.610236068,-0.204406567,0.829757331
981,null,null,null,null
982,null,null,null,null
983,null,null,null,null
984,null,null,null,null
985,null,null,null,null
986,0.027608362,-0.132168481,-0.256353552,-0.17547883
987,-0.754118505,-0.158248553,-0.590533872,-0.666200649
988,null,null,null,null
989,0.365566096,0.322163771,0.018535319,-0.024003592
990,0.332575146,0.69277569,0.2587993,0.39842486
991,1.395554115,1.750940547,0.912180984,1.210371376
992,null,null,null,null
993,0.427092404,0.565280738,-0.371035856,0.45487745
994,1.040323518,0.492566496,-0.512685916,0.459283044
995,null,null,null,null
996,null,null,null,null
997,null,null,null,null
998,null,null,null,null
999,null,null,null,null
1000,null,null,null,null
1001,-0.788969548,0.669831648,1.041736177,-2.544351743
1002,-1.013131154,-0.703766554,-0.146437897,0.030355513
1003,null,null,null,null
1004,0.604513825,1.938588009,2.282904657,0.389399112
1005,null,null,null,null
1006,-2.146571824,0.326385297,1.345451224,-0.373862124
1007,null,null,null,null
1008,-0.218715816,0.658324396,0.494729396,0.189157437
1009,null,null,null,null
1010,null,null,null,null
1011,0.673276112,0.240518346,0.19757459,-0.452395228
1012,null,null,null,null
1013,null,null,null,null
1014,null,null,null,null
1015,-0.622741043,-0.119679182,1.762972737,1.625573258
1016,-0.055741644,-0.604314245,-0.323325989,-0.212671287
1017,null,null,null,null
1018,null,null,null,null
1019,0.099967189,0.645324961,0.925273263,-0.112330674
1020,-0.352823368,-0.7206498,-0.668710958,-0.254073777
1021,0.971007908,0.503930438,0.382863919,0.462112191
1022,0.362036853,1.122368793,1.316131491,0.384010334
1023,-0.319015871,0.389614067,0.164182771,0.232621349
1024,-0.35431596,-0.133720013,-0.058103959,0.083457941
1025,0.365171222,0.857217302,1.172234022,0.407598555
1026,null,null,null,null
1027,1.167647361,1.320651934,1.194542495,0.738665505
1028,null,null,null,null
1029,0.743178321,3.235387954,3.443517501,1.650692343
1030,2.035571594,3.629615055,2.841299398,1.197381401
1031,null,null,null,null
1032,null,null,null,null
1033,-0.40960623,2.406797242,1.366365411,2.377155211
1034,null,null,null,null
1035,0.094246125,0.135719743,0.175190873,-0.851941075
1036,null,null,null,null
1037,-1.219509467,-0.473265144,-0.711744149,-1.156954933
1038,0.42232004,-0.681718603,-0.665502813,-0.24812747
1039,null,null,null,null
1040,null,null,null,null
1041,-0.459366287,-0.614800803,-0.722068516,-0.626532931
1042,1.279836727,3.376640362,3.225116584,1.625573258
1043,null,null,null,null
1044,-0.037778542,1.444443635,0.640154083,1.715127283
1045,null,null,null,null
1046,null,null,null,null
1047,1.460917034,1.804502044,1.37337859,-1.128561371
1048,4.50592679,4.897705963,4.976292807,2.75110414
1049,null,null,null,null
1050,null,null,null,null
1051,-0.257256002,-0.297426279,-0.412218795,-0.387603196
1052,null,null,null,null
1053,null,null,null,null
1054,null,null,null,null
1055,null,null,null,null
1056,null,null,null,null
1057,null,null,null,null
1058,null,null,null,null
1059,null,null,null,null
1060,null,null,null,null
1061,null,null,null,null
1062,null,null,null,null
1063,null,null,null,null
1064,null,null,null,null
1065,null,null,null,null
1066,null,null,null,null
1067,null,null,null,null
1068,1.020880408,1.027506885,0.90008615,-0.036684743
1069,null,null,null,null
1070,null,null,null,null
1071,null,null,null,null
1072,1.279836727,3.43390981,4.108257941,3.416935492
1073,null,null,null,null
1074,-0.715528492,-0.803006677,-0.690829014,-0.822045557
1075,0.934822856,2.181488492,2.16567855,1.239480427
1076,0.840600531,2.764571385,4.000011935,3.151122559
1077,null,null,null,null
1078,null,null,null,null
1079,-0.310267442,-0.19110421,-0.109708081,-0.282507605
1080,-0.577252993,-0.728034212,-0.687531497,-0.624089705
1081,null,null,null,null
1082,null,null,null,null
1083,null,null,null,null
1084,null,null,null,null
1085,null,null,null,null
1086,-0.058439339,0.610264428,0.430105565,-0.000381018
1087,null,null,null,null
1088,null,null,null,null
1089,-0.878514187,0.250720263,0.225085501,0.253088609
1090,null,null,null,null
1091,null,null,null,null
1092,-0.599568719,0.045656714,-0.228606006,0.498858571
1093,null,null,null,null
1094,null,null,null,null
1095,-0.165828341,-1.609691271,-1.583308335,-1.535898183
1096,-0.709007968,-0.061411991,0.055191583,-2.129314244
1097,null,null,null,null
1098,null,null,null,null
1099,-0.751538032,-1.233946211,-0.621205019,-0.999643265
1100,4.064774696,6.864130588,7.003575289,4.872663456
1101,-0.120339354,0.128593944,-0.067892862,-0.112045369
1102,0.2591651,0.293811502,-0.028202102,-0.098426795
1103,null,null,null,null
1104,null,null,null,null
1105,1.006427705,2.889520025,1.842598751,1.541135109
1106,null,null,null,null
1107,0.100057532,0.187765968,0.735704361,0.161017366
1108,null,null,null,null
1109,null,null,null,null
1110,null,null,null,null
1111,0.888247436,0.405049269,0.332830051,-0.107824225
1112,null,null,null,null
1113,0.248145694,0.807161559,1.265913718,0.42770231
1114,null,null,null,null
1115,0.15605808,-0.427038437,-0.045786305,-0.439816757
1116,0.320585079,0.145791462,0.37025522,-0.341317843
1117,0.598714423,-0.030801756,0.02527532,-0.174603219
1118,-1.385994251,1.069359512,0.342348321,-0.827564611
1119,null,null,null,null
1120,null,null,null,null
1121,-0.330049549,1.430485434,2.061328341,0.529266108
1122,null,null,null,null
1123,-0.355583302,-0.543116439,-0.300549889,-0.636018229
1124,-2.204007047,0.101874118,0.061159342,-2.374426742
1125,-1.042091368,-0.235720778,-0.554910949,-0.085608692
1126,-0.181916475,-0.293255107,-0.49996825,-1.252121002
1127,null,null,null,null
1128,-0.522918119,-0.352749287,-0.502609025,0.135662008
1129,null,null,null,null
1130,-1.88556526,-0.135913478,-0.40594095,-0.035018363
1131,0.039607187,0.279402268,0.015331175,-0.231119396
1132,null,null,null,null
1133,null,null,null,null
1134,null,null,null,null
1135,null,null,null,null
1136,null,null,null,null
1137,null,null,null,null
1138,0.228542106,2.913232131,2.514765439,1.984548407
1139,-0.731405506,1.852467137,2.38208623,1.666062813
1140,-0.690172416,1.147858954,1.786448129,1.386170984
1141,0.573134259,0.869176532,1.027372553,0.166687307
1142,null,null,null,null
1143,0.679740596,1.069485271,1.512618329,1.179589269
1144,null,null,null,null
1145,null,null,null,null
1146,null,null,null,null
1147,null,null,null,null
1148,null,null,null,null
1149,-0.27736226,1.207921741,1.236300037,0.665227466
1150,null,null,null,null
1151,-0.362427456,-0.723128455,-0.773932367,-0.760778791
1152,null,null,null,null
1153,null,null,null,null
1154,-0.353645537,0.490014343,0.631014178,0.467187182
1155,-0.39192965,1.400009612,1.860498247,0.837159772
1156,-0.07804281,-0.029263402,0.463922032,-0.437616824
1157,null,null,null,null
1158,3.628299939,6.954947675,7.413105936,5.169893774
1159,3.57120741,7.241836165,7.734802976,5.398162762
1160,2.451360634,4.149673684,4.696856827,2.680107726
1161,2.877033651,5.724011259,6.135097983,4.407254055
1162,null,null,null,null
1163,1.120486273,1.689973028,1.762462398,1.11632544
1164,0.503677193,1.924277491,1.670805452,1.09683365
1165,-0.823081473,-0.098867715,0.158773618,-0.407551795
1166,1.177195319,-0.176047264,-0.128430276,-0.142081163
1167,null,null,null,null
1168,3.684531611,0.834391224,0.776722789,0.528494604
1169,null,null,null,null
1170,null,null,null,null
1171,null,null,null,null
1172,null,null,null,null
1173,null,null,null,null
1174,null,null,null,null
1175,-3.146571824,-1.14472317,1.026007143,-1.281317337
1176,null,null,null,null
1177,null,null,null,null
1178,0.291678107,2.486028194,2.352945641,1.728920236
1179,1.849843842,0.609647238,1.775102866,-0.659307782
1180,null,null,null,null
1181,-1.110225008,-0.77827665,-0.307322359,-0.845685403
1182,-0.679756044,-1.087749031,-0.928396625,-0.985457307
1183,-0.66302027,-1.364120597,-1.224237739,-1.439388639
1184,0.001363077,-0.676982984,-0.893756734,-0.912989765
1185,0.303654129,-0.372105248,-0.495721899,-0.846977042
1186,null,null,null,null
1187,null,null,null,null
1188,null,null,null,null
1189,-0.351841476,0.988069485,0.008976577,-0.74242249
1190,null,null,null,null
1191,null,null,null,null
1192,0.973185519,3.226618048,2.924517452,0.764597488
1193,null,null,null,null
1194,null,null,null,null
1195,2.116337995,2.473078428,3.805539205,1.496182231
1196,3.946619357,2.880957596,3.289832671,1.05717927
1197,null,null,null,null
1198,null,null,null,null
1199,null,null,null,null
1200,null,null,null,null
1201,null,null,null,null
1202,null,null,null,null
1203,null,null,null,null
1204,null,null,null,null
1205,0.248699016,0.545833613,0.930627403,0.0818042
1206,null,null,null,null
1207,null,null,null,null
1208,-1.457128867,0.380231386,0.053953813,-0.594317137
1209,null,null,null,null
1210,null,null,null,null
1211,null,null,null,null
1212,null,null,null,null
1213,-0.498802621,-1.213918168,-1.109876446,-0.745690349
1214,null,null,null,null
1215,-1.032682938,-0.434963747,-0.603443095,-0.081203142
1216,-1.414979641,0.639758003,0.892563557,0.221149222
1217,null,null,null,null
1218,null,null,null,null
1219,1.129752037,2.509202844,2.364242571,2.469355419
1220,null,null,null,null
1221,null,null,null,null
1222,-0.455982231,0.373785717,-0.243429417,-0.101619027
1223,null,null,null,null
1224,null,null,null,null
1225,null,null,null,null
1226,-0.771457894,1.352732948,1.375492952,-0.374426742
1227,null,null,null,null
1228,null,null,null,null
1229,null,null,null,null
1230,null,null,null,null
1231,null,null,null,null
1232,null,null,null,null
1233,null,null,null,null
1234,null,null,null,null
1235,null,null,null,null
1236,null,null,null,null
1237,0.764959732,-0.164453695,-0.204239237,-0.293831928
1238,null,null,null,null
1239,0,1.913385171,-0.882092519,-0.959389242
1240,-0.845694155,1.19528385,2.432434832,0.835322155
1241,0.655075641,1.982705005,2.407763697,1.00371238
1242,null,null,null,null
