E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2
0.023708046,-1.985618697,-1.2113509,0.115831672,0.523490816
-0.196100899,0.279836727,-1.014333921,0.323803319,3.580167129
0.746869431,1.693794002,1.207374232,1.879032005,4.798792719
0.083153379,0.661101587,0.421681987,0.488913316,0.188597743
-0.379822652,-0.225889625,1.829281621,1.889089209,1.079673655
-0.547992103,-0.249206903,1.744167002,1.154268747,0.303645163
-0.03875235,0.413661766,0.140943706,-0.217715611,-0.198025508
0.62478583,0.71532903,1.065370491,1.002653739,1.294628139
,,,,
-0.078503478,-1.169193752,-1.478153832,-1.009983197,-2.195812482
-0.098674536,0.172734065,-2.172396479,-1.808993904,-2.085684774
-0.11662623,-0.17475827,-1.230236265,-0.850391328,-0.286423661
-1.294230418,-0.912808351,0.130277489,0.094707335,0.191860301
0.457541932,-0.308585341,1.054712267,2.304770583,0.718682663
0.415685656,-1.107586169,-0.044132879,-0.732515869,0.286400848
0.542602786,2.214167602,3.072517482,3.01260762,1.489735088
0.212461213,0.58698014,1.417134258,1.616471546,0.556362441
-0.051383903,-0.415867542,-0.368632639,-0.598472369,-0.306023828
0.988357022,1.107978954,0.488410403,0.441046252,1.88986951
1.350690207,1.432321857,0.87107225,0.68856921,1.641201995
3.711773512,3.474944519,2.498126528,2.068276948,4.622708678
-0.139742319,-0.373045796,-0.406195068,-0.492798996,-0.704157345
-0.393222108,-0.837264754,-1.282288196,-1.484959232,-0.847463933
0.257179615,1.473387408,2.70603234,2.992465705,1.439198855
0.227306171,0.702145007,0.480307057,0.655038461,0.786815602
0.100184667,0.856636977,1.843445076,1.251767354,0.239813107
0.217029192,1.139547665,0.31972633,0.48639329,-0.404927435
-0.371658153,-0.354601498,0.61323221,0.771322017,0.364527314
-0.814727695,0.888179121,5.312593709,6.346679244,3.844417843
0.644872366,1.699052646,4.49344608,5.017210773,2.583263117
0.253673961,-0.293390394,-0.289030779,-0.463564585,-0.096724781
0.364866923,0.56681003,-0.448163625,-0.349832564,-0.75178554
0.343128752,0.143877067,-0.607941981,-0.353107868,-0.632163232
-0.038964841,-0.085225786,-0.315576083,-0.368160921,-0.585205123
0.052221089,0.974907734,1.106731476,1.245284631,0.248401093
0.09953313,0.166038347,2.209392132,0.560147946,1.97535416
0.007781553,0.580703641,0.51969569,1.067775563,-0.064197522
-1.926503727,-0.221224429,1.35581427,1.260420845,1.51235095
0.374252253,1.796148945,2.890128785,3.342739089,1.482871965
-0.075811957,-0.186019757,0.07592819,-0.15553411,0.22583473
0.08547488,-0.924043507,0.367163692,0.283750511,-0.614427943
0.027701943,1.590393593,1.631668206,1.245971942,0.299675422
0.09443585,-1.384206643,-0.486790093,-0.400414974,0.114746961
0.271404642,-0.292408006,-0.079191408,-0.10117464,0.135395419
-0.01723213,-1.048751859,-0.710747275,-0.934402203,-0.360968948
0.569190156,0.047233709,-0.254750547,0.313173203,-1.543787125
0.247504807,0.62388795,0.239740578,0.603819721,0.699783725
,0,,,2.469355419
-0.050932647,-0.185777335,-0.735310659,-0.614081958,-0.737649999
0.251216575,0.383302549,0.632379824,0.23525226,0.82985933
0.275140221,-0.058953103,-1.618835649,-0.89950752,-0.76626022
0.542738099,1.357611875,0.188839032,-0.425223417,-0.029718302
0.021289239,0.562208483,-0.309298541,-0.126632312,-0.525793029
0.011450035,-0.220300293,-0.404888934,-0.458092135,-0.420872125
0.052375621,-0.575257738,-0.597582184,-0.437957991,-0.565245521
-0.296654509,-0.669355151,-1.074187635,-0.799237535,-1.365307529
-0.39979753,-0.286883954,-0.249048753,-0.328079573,0.180964953
-0.208405539,0.123111842,-0.194323979,-0.115663754,-0.344477415
0.62778589,0.459759835,0.374071918,-0.290807303,0.302000982
-0.002404792,-2.042091368,-0.39112597,-0.445777092,-1.281317337
0.240226186,0.047233709,3.108513011,3.79838172,2.040610758
-0.085605884,-0.400285685,-0.289035438,-0.227798608,-0.508854601
-0.111895055,-0.628001292,-0.294175868,-0.185242909,-0.312882307
-0.052539652,-0.703724,-0.108126489,0.060662747,-0.544886013
-0.315319829,-1.017112145,-0.508881044,-1.473678167,-1.246231105
-0.113991802,-0.854885819,-1.514117896,-2.584696247,-2.171328569
-0.109109867,-1.058965186,-2.542751262,-2.934925847,-1.963761213
-0.074495892,-0.278590656,0.234022901,0.177643922,0.616894994
-0.042968286,0.161074284,0.327450358,0.740867858,-0.221670687
-0.008571798,6.535765485,5.570044556,6.549014621,4.408588336
0.559984819,0.621335165,0.22126813,0.068745564,-0.177712351
-0.069678165,-0.486732254,-0.229823572,-0.166113489,-1.104866409
0.316021977,0.111566593,-0.308085578,-0.429819614,-1.258098092
-0.07050687,1.159679065,1.171917349,1.833323952,0.389356838
0.022780549,1.120199419,-0.341674161,-0.469956147,0.091067519
0.109882662,-0.899802433,-0.404727495,-0.363479921,-1.090741027
0.259016176,0.357182047,-0.454533007,-0.699235065,0.042642464
0.094250741,-0.144877155,0.01727983,-0.216578234,-0.225343559
-0.259418384,-3.54781772,0.349601223,-0.01781552,0.386796817
-0.045431012,-0.345268064,0.319658032,-0.065195248,-0.15206145
0.260710985,-0.108584447,-0.304813026,-0.403858653,0.002799962
0.656154177,1.179418708,1.262325141,1.064243351,1.43998391
0.148885037,0.917250625,0.341550334,0.462613588,0.441759249
0.126389933,0.71414143,0.428448665,0.240304959,0.39538478
0.181190004,0.606341897,2.470536825,1.934980009,0.951381055
-0.146722367,-0.625492535,-0.978015949,-0.980628044,-0.388549319
-0.17810083,-1.044417961,-1.170777646,-1.092942456,-0.669237334
0.024387254,-0.96282705,-1.078403877,-0.972666822,-0.489222336
-0.096860913,0.433802777,-0.091346517,-0.333130656,0.112731819
-0.058597375,0.204269175,0.123380999,1.012539034,-0.622123837
0.583245989,1.907018307,2.490784931,2.429029109,1.860451641
0.633274209,0.957243975,1.526512201,1.909417272,-0.373720934
0.33917665,-0.226631756,1.042134835,1.177493613,0.378829405
-0.398764008,-0.40960623,2.271892379,3.329266572,2.23894717
0.02004029,0.213440504,-0.559949436,-0.284741306,-0.289818254
-0.052086277,-0.14456892,-0.68553199,-0.975459121,-0.613615446
0.056000579,0.242371909,0.078485198,-0.074147599,0.24095755
0.335553022,0.692269889,-0.536957059,-0.510075686,-0.075764182
0.224587331,0.131079054,0.046971258,0.147094142,-0.282641847
0.266707757,0.972683525,0.957047589,1.456819951,0.470460935
0.446295929,0.750026753,1.376623492,1.739524242,0.683566002
0.506459022,2.279836727,5.149719299,5.890296238,4.728147104
-0.687706163,0,-0.563492764,-1.367157051,-1.958824624
0.490072785,-2.270640129,-0.391290612,-1.051982995,-0.541953315
0.071540015,-0.315545658,-0.423709924,-0.15382722,-0.797355257
-0.017107463,0.051772374,-0.173009222,0.106867913,-0.544428634
0.171539676,0.496363312,0.40800919,0.77412343,0.370011201
-0.604586222,-1.162642254,0.590346161,0.410785567,0.31659725
0.004256165,0.889014427,1.160510957,0.632117754,0.508296149
0.416807678,0.775558942,-0.221832157,-0.117680459,0.044289167
0.322276783,0.784725401,3.888070779,4.073451117,2.363225635
0.174997541,0.632889963,2.357864177,2.560976404,0.599780288
-0.294432433,-0.132137515,1.410301218,1.09689223,0.498602638
0.160980343,-1.40960623,2.140439814,4.312054974,1.625573258
-0.033198509,0.307727904,1.832240638,1.887753119,1.082435321
0.693622009,2.491601344,2.918096455,2.517630493,1.299820297
0.388339491,-0.16276124,-0.172037072,-0.417069565,-0.394018422
0.065006728,-0.105050218,-0.425398353,-0.605691121,-0.279149288
-0.390747767,-0.619794365,-1.113081821,-1.151221958,-0.564743774
-0.257689395,-0.37999763,1.598013177,1.726192726,0.253015824
-0.378834478,0.071956386,0.137987459,-0.316261277,0.00521127
0.27712342,0.792969383,0.536329428,0.578925594,0.162443806
0.050480611,0.650574606,0.316718016,0.262045448,-0.208990554
,,,,
,,,,
0.001236609,-0.973077304,-0.839389078,-0.625374931,-0.484279853
-0.198550838,1.236240785,0.723512347,0.588762751,0.466163824
-0.057295064,-0.400159805,1.141911825,0.777295856,0.139944308
0.339567671,0.271070226,-0.110038262,-0.201507917,0.386032328
0.09880175,0.101173217,-0.332734898,-0.467973631,-0.242016431
0.2440704,-0.192229243,0.043448997,-0.256817456,0.539506283
-0.24413661,0.488708108,0.432974834,0.649985909,0.567732137
0.208468951,-0.954655858,-0.228324495,-0.360693694,-0.130427775
0.353290583,-0.232257871,-0.033137462,-0.910193176,-0.807242531
0.254363154,-0.549048304,0.051738926,-0.360857093,1.494262632
0.147932707,-1.315018125,-0.758230433,-0.647413557,0.527322836
-0.267523782,0.836321179,0.184630657,0.19892688,-0.32165325
0.151992089,0.115879674,-0.051630224,-0.092219578,-0.295002252
-0.148788568,-0.04024439,-0.551788125,-0.249437591,-0.57432048
-0.394518143,-1.387320037,-1.122738836,-1.268765417,-1.061702657
0.049887779,-1.238440416,-0.418227576,-0.419857778,-0.259994994
0.206952366,-0.253711429,-0.144392083,-0.379666005,-0.308871635
0.214523226,-0.808675875,0.077850529,0.248265614,-0.09846322
-0.182551192,-0.162948441,-0.495053749,-0.856655463,-0.010911324
0.021289994,-0.530905279,-0.607069972,-0.92229787,-0.032788938
0.090010066,-0.463257204,-0.52557318,-0.705255939,-0.036361871
-0.034604602,-0.209555038,-0.418915783,-0.618279412,0.165849837
0.194376234,0.694801016,0.171947812,0.682580953,0.033326931
0.277280566,-0.935998724,-0.817165712,-0.766350458,-0.012997318
0.134536666,-0.380149486,0.252970424,0.402422105,0.029525007
-0.101069744,0.753381643,-0.202880656,-0.214890511,-1.95873774
0.30328774,1.446959372,1.867953386,1.048485198,0.481205938
0.197627933,0.453436637,1.192783579,0.869557281,0.519243093
-0.258639415,-0.07265292,-0.228432544,-0.429344535,-0.281395638
-0.03618489,-0.499287849,0.265511277,0.178026343,0.083861404
0.039596392,-0.662820815,0.48189161,0.078837879,0.333703243
0.074553906,-1.72082554,-1.874526299,-2.026250911,-1.124630447
-0.017683718,0.40166467,0.762663555,2.515292005,1.169858512
0.16958375,0.959413135,1.50638681,1.994014424,1.241009557
0.465561385,0.735720523,-0.40414758,-0.63761554,0.149373784
0.463022606,0.539825611,0.448230958,0.691511638,-0.292787203
0.636258603,0.701022677,2.944643855,2.436312909,1.961898659
0.210915005,0.898375889,0.549951864,0.218126671,0.484536802
-0.163999241,-0.578812816,0.954812503,0.9258794,0.86369011
1.38964274,-1.491121847,0.700464044,1.538293955,1.227649658
0.024344928,-0.5996716,-1.088984982,-1.087650507,-0.480129405
0.08359302,-0.223912581,-0.392646742,-0.3974723,-0.432264956
-0.082060441,-0.258783556,-1.19173477,-1.120918346,-0.294094589
0.050854278,0.180880624,-0.73594715,-0.380487532,-0.4467042
0.744765605,0.748223651,1.333877949,1.261111631,0.812121453
0.028065031,-0.805869507,-0.975250752,-1.250796401,-0.836821115
0.618413917,0.529992662,1.142234085,1.988493362,0.610064515
-0.095842756,-0.19848427,-0.365041863,-0.568103122,-0.109707324
0.751585095,2.601764822,4.029406136,4.45813076,3.040610758
,,,,
-0.710193869,-2.539997605,-1.422498737,-1.06078617,-1.264885
0.046896737,-0.500337818,-0.672077531,-0.835063337,-0.451401498
-0.411767651,-2.136904247,-0.694690241,-1.117678839,-0.470903543
0.057708977,-0.609947606,-0.483628587,-0.915114263,-0.007958386
0.218471705,-0.718661697,-0.826563608,-1.084882767,0.573737599
-0.216982809,-1.100060539,-0.271383591,-0.551502777,-0.138849138
0.634221932,0.175356271,2.85685488,2.887478265,1.040610758
-0.822158674,1.179992501,2.612034425,2.769109608,2.770543538
-0.30579511,-2.283903593,-0.664517632,-1.102500042,-1.133217271
1.776462282,1.08235929,1.46485075,1.893320267,5.236987658
-0.075964366,0.191838418,0.22204795,0.025903343,-0.224288559
-0.019601101,0.269722667,0.976607165,-0.008820126,0.356319215
0.712737705,0.259537202,0.844547566,-0.048074311,0.340663735
0.008946586,-0.720163273,-1.482454702,-1.392724778,-2.128561371
0.081726567,-1.208164315,-0.604019099,-0.714167543,-0.473570034
0.104898082,-1.105927752,-0.626200263,-0.590632944,0.001014359
0.086569263,-0.700918669,-0.800418721,-0.73657553,0.646781686
0.157444019,-0.145249497,-0.972672864,-0.897554632,0.145288593
0.070544787,-0.02210194,-0.896244733,-0.813200969,0.003903043
-0.064594761,-0.28025686,-0.028501055,-0.213717912,-0.153976409
0.162298461,-0.661583027,-0.58881004,-0.55798411,-0.156427092
-0.605242584,-1.429078283,-0.500323761,-0.282918008,-0.822839836
0.372110608,0.983915318,0.915782469,0.875880231,0.446018703
0.25750343,0.816928759,-0.13986685,-0.295919858,0.133581304
0.06049316,1.086420875,0.542942743,0.212082981,-0.317153684
-0.311514969,-0.029245763,-0.359850252,-0.258059779,-1.078197065
0.233193253,1.42857694,-0.170528505,-0.170255437,-0.875835102
0.736052965,-1.587537193,0.436848969,2.215121781,0.680446271
1.263139571,0.523289927,-0.400690277,-0.581673371,-0.641423773
0.162588548,0.796872273,-0.34154111,-0.653338169,-0.453901055
0.064043437,-0.762330037,-0.259166849,-0.212407172,-0.89701434
0.074994468,0.97603899,0.213011243,-0.495390773,0.119914583
0.075001866,-0.65724373,0.314028776,-0.237007195,-0.290173171
-0.098675782,-0.217553323,-0.3499171,-0.176175542,-0.413161755
0.183062961,-0.711344043,-0.312110443,-0.132755257,-0.360861404
0.368757554,-0.861381929,0.062611618,-0.129172379,-0.033728386
0.172762454,-0.121675643,1.38498104,1.413022797,0.498994805
0.980398899,1.574732492,3.821061114,2.536290413,3.191860301
-0.280714653,1.117182506,0.813405723,1.388397104,1.021733341
0.06705258,5.984451418,4.27106758,3.564270357,2.117884086
0.785553605,5.982112559,6.704113301,6.285909067,4.517970331
1.137434895,7.236202731,6.575709945,5.60278583,4.016096872
1.066272412,7.521968726,7.186596024,6.230289678,4.841406026
0.322944271,4.387668253,5.77584596,4.963440797,4.218490403
,,5.568181139,4.904529083,3.533770684
2.211016714,6.933050112,5.840325348,5.241893527,3.57930833
1.757205366,6.230498859,4.448929652,3.444090545,2.370298669
1.449232898,5.463835081,5.715300951,4.917979898,3.5131512
0.773440048,4.858557454,4.901583196,3.983056312,3.203905809
-0.161888406,1.610446351,1.108406581,0.413514835,0.101641013
-0.398764008,-0.003497204,1.966862245,2.452058107,
-1.789016607,0,0.423298506,1.640154083,
-0.822158674,0,1.848947309,0.920936016,0.040610758
-1.065216619,0,1.437429638,0.706226002,1.340099117
,,,,
0.108486135,0.168430332,0.129519847,0.642759752,0.172103848
-0.164692187,0.293411358,0.811539746,0.656598619,-0.105424239
-0.127785576,0.033162617,0.1390728,0.229722334,-0.245081172
-0.604563602,-1.207703543,0.859481135,2.762972737,0.040610758
1.048815943,1.403738368,2.73147621,2.136434827,1.702669196
-0.218690002,0.955026236,2.084869147,2.891234341,1.455648257
0.369030162,-0.40657562,0.28369063,0.492914816,0.509699228
0.198462462,-0.988641692,-0.266919625,-0.480661532,1.123423112
-0.926497282,3.77908466,7.794440116,8.320599254,5.697626193
-1.771440782,2.488038218,6.873615137,7.454299602,4.764337328
0.540584819,0.840526836,1.430920199,1.610982686,0.895431854
-0.129476469,0.767304313,0.368279217,0.429147877,-0.663847707
-0.070877043,0.844080089,1.754973557,2.095008481,0.610301594
0.057713281,0.104143861,0.047807312,-0.061363995,-0.077034183
-0.09019263,-0.329706731,-0.855750488,-1.156112348,-0.749173296
0.276861959,-0.190747021,-0.340784548,-0.296608084,-0.714234026
0.042892422,-1.126881297,-1.157711523,-1.0135084,-0.466435052
-0.181230304,-0.728647467,-0.973024029,-0.866491449,-0.550371972
-0.161692455,-1.661623087,-0.001843644,-0.108638964,0.866026457
-0.169475853,-3.731534325,-1.135238629,0.74266196,-0.384275428
0.663796963,0.65009206,-0.217921007,-0.071571228,-0.137393609
-0.319501705,-0.627718526,1.161886129,1.381877964,0.736241712
-0.096271767,0.526579903,-0.482233627,-0.574894919,-0.23565077
0.370308104,0.697064606,1.889891008,2.54915784,1.139153967
-0.130406251,-0.855511367,-0.301796845,-0.442215399,-0.179569184
-0.000704119,0.208117735,2.930704559,3.362002659,1.784707951
0.005380575,1.138791324,3.804631734,4.304161586,2.488589629
-0.381012977,-0.32392475,2.065177749,2.739677043,0.632114819
0.733256109,-1.176795121,-0.271341699,-0.539909977,1.388462975
-0.234405069,0.631688406,0.444443635,1.02278071,0.597468626
0.816837654,0.287568809,0.991529404,0.985346629,1.293094987
0.247214057,-0.874364278,-0.913446291,-0.894998752,0.164303209
0.138183863,-1.114083734,-1.166065765,-0.875365028,-0.062230239
-0.196322255,-1.184246622,0.028181401,-0.30292074,-0.299940317
-0.012615206,-0.09020459,-0.515220953,-0.708065766,0.183422584
-0.10493175,-0.772305304,-0.828167367,-1.043328902,-0.64968646
0.294695345,1.037863364,2.820470458,3.326597335,1.285686791
0.348508727,0.205290449,0.044344544,-0.063671398,0.060098578
-0.035545823,-3.807626114,-0.329576519,-1.139808047,-0.600687513
0.034803794,-1.015704825,-0.780879098,-0.976475086,-0.053901845
0.332407474,0.957146205,0.714377425,0.921050511,0.46341368
-1.439636349,-0.746478501,-0.636939614,-0.307202329,-1.244457598
-0.245279563,-1.075833034,-0.728515647,-0.376627941,-0.392066403
0.191385493,0.688636699,2.421086848,2.898852296,1.17098954
-0.168558887,1.916583306,1.837940045,1.796804632,0.982428952
-0.07952428,-1.863319546,1.200123851,1.659094664,0.000518258
-0.295927918,0.287500047,0.152610041,0.425190349,0.116940837
-0.06667494,-1.282900758,-0.613696713,-0.302581683,-0.350646854
0.223637556,-0.490035263,-0.573522954,-0.601666669,0.301271912
-0.346692583,-0.705836517,0.77488874,0.940825231,-0.066304446
0.296168297,-0.286304095,-0.706194255,-0.950982583,-0.826318817
0.261558938,0.090118324,-0.12407381,-0.20041389,0.061146696
0.337497992,0.466714862,-0.019899674,-0.244755011,0.266083856
0.143184076,-0.605951595,-0.673833651,-0.967696561,-0.537152011
0.128987042,-1.534219709,-0.981838178,-1.353135598,-0.173458134
0.087949936,-0.030270238,-0.575596002,-0.351836414,0.646935306
0.123474163,-0.499092265,-0.606309116,-0.29393876,-0.183512188
0.429768545,0.555181945,0.732738344,1.714577421,0.720076752
0.250716638,-0.35965962,-0.37109402,-0.443436378,0.036082998
0.379533681,0.531419586,0.046222016,-0.055895757,0.377903543
0.165858863,-0.057380453,-0.225715311,-0.390830096,-0.105714048
0.135635723,-0.236369925,-0.406696011,-0.594178055,0.38600534
-0.335538242,-1.298840304,1.233350378,1.173827635,0.174744127
-0.25595563,-0.537816117,-0.348386432,-0.126945305,-0.518406564
-0.132157144,-0.282213746,0.147144405,0.295432229,-0.209672886
0.588682018,0.572481223,2.797167652,2.926701653,1.040610758
1.499450093,-0.168071076,1.544779786,1.528630519,4.422972976
-0.302005598,-0.930630479,0.439233061,0.317395565,1.695485924
0.562607548,0.507383146,-0.053555125,0.039133514,0.038494202
0.450949159,0.949387043,-0.342450952,-0.773290127,-0.854888461
0.065759084,1.243384751,2.118528666,1.99675947,1.790113703
0.105604175,1.02145984,1.286584575,1.759488424,1.595128204
0.304988359,0.251201071,2.072864979,1.730160521,0.340171039
0.705769582,-1.824643729,2.3711296,2.439835575,1.362538852
